"subjID","gain","loss","cert","gamble"
"27902f23b60a7b76","14.0","0.0","7.0","1.0"
"27902f23b60a7b76","14.0","0.0","5.0","1.0"
"27902f23b60a7b76","18.0","-6.0","0.0","0.0"
"27902f23b60a7b76","14.0","-4.0","0.0","0.0"
"27902f23b60a7b76","20.0","-5.0","0.0","1.0"
"27902f23b60a7b76","15.0","-2.0","0.0","1.0"
"27902f23b60a7b76","14.0","0.0","3.0","1.0"
"27902f23b60a7b76","10.0","0.0","5.0","1.0"
"27902f23b60a7b76","16.0","-2.0","0.0","1.0"
"27902f23b60a7b76","12.0","-4.0","0.0","1.0"
"27902f23b60a7b76","14.0","-5.0","0.0","0.0"
"27902f23b60a7b76","13.0","-2.0","0.0","1.0"
"27902f23b60a7b76","10.0","0.0","7.0","0.0"
"27902f23b60a7b76","12.0","-8.0","0.0","0.0"
"27902f23b60a7b76","16.0","-6.0","0.0","0.0"
"27902f23b60a7b76","14.0","-6.0","0.0","0.0"
"27902f23b60a7b76","16.0","-10.0","0.0","0.0"
"27902f23b60a7b76","16.0","-2.0","0.0","1.0"
"27902f23b60a7b76","13.0","-5.0","0.0","0.0"
"27902f23b60a7b76","20.0","-4.0","0.0","1.0"
"27902f23b60a7b76","18.0","-3.0","0.0","1.0"
"27902f23b60a7b76","14.0","0.0","5.0","1.0"
"27902f23b60a7b76","10.0","0.0","3.0","1.0"
"27902f23b60a7b76","16.0","-3.0","0.0","1.0"
"27902f23b60a7b76","14.0","-8.0","0.0","0.0"
"27902f23b60a7b76","8.0","0.0","5.0","0.0"
"819c4ba6a036130b","10.0","-4.0","0.0","1.0"
"819c4ba6a036130b","8.0","-4.0","0.0","1.0"
"819c4ba6a036130b","11.0","-5.0","0.0","1.0"
"819c4ba6a036130b","20.0","0.0","3.0","1.0"
"819c4ba6a036130b","14.0","0.0","7.0","0.0"
"819c4ba6a036130b","8.0","-6.0","0.0","0.0"
"819c4ba6a036130b","16.0","-5.0","0.0","1.0"
"819c4ba6a036130b","11.0","-3.0","0.0","1.0"
"819c4ba6a036130b","18.0","0.0","6.0","1.0"
"819c4ba6a036130b","12.0","0.0","6.0","1.0"
"819c4ba6a036130b","16.0","-10.0","0.0","0.0"
"819c4ba6a036130b","8.0","-2.0","0.0","1.0"
"819c4ba6a036130b","14.0","-6.0","0.0","1.0"
"819c4ba6a036130b","11.0","-10.0","0.0","1.0"
"819c4ba6a036130b","12.0","-10.0","0.0","0.0"
"819c4ba6a036130b","20.0","0.0","5.0","1.0"
"819c4ba6a036130b","12.0","-3.0","0.0","0.0"
"819c4ba6a036130b","9.0","-10.0","0.0","0.0"
"819c4ba6a036130b","12.0","-6.0","0.0","1.0"
"819c4ba6a036130b","12.0","-6.0","0.0","1.0"
"819c4ba6a036130b","16.0","0.0","3.0","0.0"
"819c4ba6a036130b","18.0","0.0","7.0","0.0"
"819c4ba6a036130b","20.0","0.0","5.0","1.0"
"819c4ba6a036130b","16.0","-2.0","0.0","1.0"
"819c4ba6a036130b","14.0","-4.0","0.0","1.0"
"819c4ba6a036130b","12.0","-10.0","0.0","0.0"
"819c4ba6a036130b","16.0","-3.0","0.0","1.0"
"819c4ba6a036130b","9.0","-2.0","0.0","1.0"
"819c4ba6a036130b","14.0","-8.0","0.0","0.0"
"819c4ba6a036130b","9.0","-8.0","0.0","0.0"
"819c4ba6a036130b","11.0","-8.0","0.0","0.0"
"819c4ba6a036130b","20.0","0.0","4.0","1.0"
"819c4ba6a036130b","12.0","0.0","4.0","1.0"
"819c4ba6a036130b","20.0","0.0","3.0","1.0"
"819c4ba6a036130b","16.0","0.0","6.0","1.0"
"819c4ba6a036130b","12.0","-5.0","0.0","1.0"
"819c4ba6a036130b","12.0","-2.0","0.0","1.0"
"819c4ba6a036130b","8.0","-3.0","0.0","0.0"
"819c4ba6a036130b","11.0","-6.0","0.0","1.0"
"819c4ba6a036130b","12.0","-4.0","0.0","1.0"
"819c4ba6a036130b","14.0","-10.0","0.0","0.0"
"819c4ba6a036130b","9.0","-3.0","0.0","0.0"
"819c4ba6a036130b","18.0","0.0","5.0","1.0"
"819c4ba6a036130b","11.0","-5.0","0.0","0.0"
"819c4ba6a036130b","12.0","0.0","6.0","1.0"
"819c4ba6a036130b","16.0","0.0","3.0","1.0"
"819c4ba6a036130b","20.0","0.0","6.0","0.0"
"819c4ba6a036130b","8.0","-5.0","0.0","0.0"
"819c4ba6a036130b","16.0","-6.0","0.0","1.0"
"819c4ba6a036130b","14.0","-2.0","0.0","1.0"
"819c4ba6a036130b","10.0","-6.0","0.0","1.0"
"819c4ba6a036130b","12.0","0.0","4.0","0.0"
"819c4ba6a036130b","10.0","-10.0","0.0","0.0"
"819c4ba6a036130b","10.0","-2.0","0.0","1.0"
"819c4ba6a036130b","16.0","-6.0","0.0","1.0"
"819c4ba6a036130b","14.0","-3.0","0.0","1.0"
"819c4ba6a036130b","11.0","-8.0","0.0","1.0"
"819c4ba6a036130b","9.0","-4.0","0.0","0.0"
"819c4ba6a036130b","14.0","-5.0","0.0","1.0"
"819c4ba6a036130b","16.0","-3.0","0.0","1.0"
"819c4ba6a036130b","18.0","0.0","4.0","1.0"
"819c4ba6a036130b","16.0","0.0","7.0","0.0"
"819c4ba6a036130b","10.0","-2.0","0.0","1.0"
"819c4ba6a036130b","9.0","-3.0","0.0","1.0"
"819c4ba6a036130b","12.0","0.0","5.0","0.0"
"819c4ba6a036130b","16.0","0.0","4.0","0.0"
"819c4ba6a036130b","11.0","-4.0","0.0","1.0"
"819c4ba6a036130b","10.0","-5.0","0.0","0.0"
"819c4ba6a036130b","18.0","0.0","6.0","1.0"
"819c4ba6a036130b","20.0","0.0","7.0","0.0"
"819c4ba6a036130b","9.0","-6.0","0.0","0.0"
"819c4ba6a036130b","14.0","-4.0","0.0","1.0"
"819c4ba6a036130b","14.0","-5.0","0.0","1.0"
"819c4ba6a036130b","10.0","-3.0","0.0","1.0"
"819c4ba6a036130b","8.0","-3.0","0.0","1.0"
"819c4ba6a036130b","16.0","0.0","6.0","0.0"
"819c4ba6a036130b","8.0","-8.0","0.0","0.0"
"819c4ba6a036130b","9.0","-8.0","0.0","0.0"
"819c4ba6a036130b","16.0","0.0","4.0","1.0"
"819c4ba6a036130b","14.0","0.0","4.0","1.0"
"819c4ba6a036130b","14.0","0.0","4.0","0.0"
"819c4ba6a036130b","11.0","-4.0","0.0","0.0"
"819c4ba6a036130b","9.0","-6.0","0.0","0.0"
"819c4ba6a036130b","16.0","-10.0","0.0","0.0"
"819c4ba6a036130b","14.0","0.0","6.0","1.0"
"819c4ba6a036130b","11.0","-2.0","0.0","0.0"
"819c4ba6a036130b","8.0","-6.0","0.0","0.0"
"819c4ba6a036130b","14.0","-3.0","0.0","0.0"
"819c4ba6a036130b","18.0","0.0","5.0","0.0"
"819c4ba6a036130b","9.0","-5.0","0.0","0.0"
"819c4ba6a036130b","11.0","-10.0","0.0","0.0"
"819c4ba6a036130b","14.0","0.0","7.0","1.0"
"819c4ba6a036130b","18.0","0.0","7.0","0.0"
"819c4ba6a036130b","16.0","-2.0","0.0","1.0"
"819c4ba6a036130b","16.0","-8.0","0.0","0.0"
"819c4ba6a036130b","8.0","-10.0","0.0","0.0"
"819c4ba6a036130b","16.0","-8.0","0.0","1.0"
"819c4ba6a036130b","14.0","0.0","5.0","1.0"
"819c4ba6a036130b","9.0","-10.0","0.0","0.0"
"819c4ba6a036130b","14.0","-2.0","0.0","1.0"
"819c4ba6a036130b","14.0","0.0","3.0","1.0"
"819c4ba6a036130b","12.0","-8.0","0.0","0.0"
"819c4ba6a036130b","10.0","-4.0","0.0","1.0"
"819c4ba6a036130b","12.0","-3.0","0.0","1.0"
"819c4ba6a036130b","9.0","-4.0","0.0","1.0"
"819c4ba6a036130b","16.0","-4.0","0.0","1.0"
"819c4ba6a036130b","8.0","-2.0","0.0","1.0"
"819c4ba6a036130b","12.0","-5.0","0.0","1.0"
"819c4ba6a036130b","9.0","-5.0","0.0","0.0"
"819c4ba6a036130b","20.0","0.0","7.0","0.0"
"819c4ba6a036130b","10.0","-10.0","0.0","0.0"
"819c4ba6a036130b","10.0","-3.0","0.0","1.0"
"819c4ba6a036130b","8.0","-10.0","0.0","1.0"
"819c4ba6a036130b","12.0","-8.0","0.0","1.0"
"819c4ba6a036130b","11.0","-2.0","0.0","1.0"
"819c4ba6a036130b","14.0","-6.0","0.0","1.0"
"819c4ba6a036130b","8.0","-5.0","0.0","0.0"
"819c4ba6a036130b","16.0","-5.0","0.0","1.0"
"819c4ba6a036130b","12.0","-4.0","0.0","1.0"
"819c4ba6a036130b","18.0","0.0","3.0","1.0"
"819c4ba6a036130b","12.0","0.0","5.0","0.0"
"819c4ba6a036130b","14.0","-10.0","0.0","0.0"
"819c4ba6a036130b","11.0","-3.0","0.0","1.0"
"819c4ba6a036130b","10.0","-8.0","0.0","0.0"
"819c4ba6a036130b","14.0","0.0","6.0","1.0"
"819c4ba6a036130b","8.0","-8.0","0.0","0.0"
"819c4ba6a036130b","14.0","0.0","3.0","1.0"
"819c4ba6a036130b","16.0","0.0","5.0","1.0"
"819c4ba6a036130b","9.0","-2.0","0.0","1.0"
"819c4ba6a036130b","11.0","-6.0","0.0","0.0"
"819c4ba6a036130b","12.0","0.0","3.0","1.0"
"819c4ba6a036130b","10.0","-5.0","0.0","0.0"
"819c4ba6a036130b","20.0","0.0","4.0","1.0"
"819c4ba6a036130b","14.0","-8.0","0.0","0.0"
"819c4ba6a036130b","12.0","-2.0","0.0","1.0"
"819c4ba6a036130b","12.0","0.0","7.0","0.0"
"819c4ba6a036130b","16.0","0.0","5.0","0.0"
"819c4ba6a036130b","12.0","0.0","7.0","1.0"
"819c4ba6a036130b","14.0","0.0","5.0","0.0"
"819c4ba6a036130b","16.0","0.0","7.0","0.0"
"819c4ba6a036130b","16.0","-4.0","0.0","0.0"
"819c4ba6a036130b","18.0","0.0","3.0","1.0"
"819c4ba6a036130b","10.0","-6.0","0.0","0.0"
"819c4ba6a036130b","8.0","-4.0","0.0","0.0"
"819c4ba6a036130b","20.0","0.0","6.0","0.0"
"819c4ba6a036130b","18.0","0.0","4.0","1.0"
"819c4ba6a036130b","10.0","-8.0","0.0","0.0"
"819c4ba6a036130b","12.0","0.0","3.0","0.0"
"46fd6e0b3b5c1df3","9.0","-3.0","0.0","1.0"
"46fd6e0b3b5c1df3","8.0","0.0","3.0","1.0"
"46fd6e0b3b5c1df3","14.0","-3.0","0.0","1.0"
"46fd6e0b3b5c1df3","14.0","-6.0","0.0","1.0"
"46fd6e0b3b5c1df3","9.0","-10.0","0.0","0.0"
"46fd6e0b3b5c1df3","10.0","-6.0","0.0","0.0"
"46fd6e0b3b5c1df3","8.0","-3.0","0.0","1.0"
"46fd6e0b3b5c1df3","11.0","-4.0","0.0","1.0"
"46fd6e0b3b5c1df3","14.0","-8.0","0.0","1.0"
"46fd6e0b3b5c1df3","6.0","0.0","7.0","0.0"
"46fd6e0b3b5c1df3","9.0","-3.0","0.0","1.0"
"46fd6e0b3b5c1df3","14.0","-8.0","0.0","1.0"
"46fd6e0b3b5c1df3","10.0","0.0","7.0","0.0"
"46fd6e0b3b5c1df3","8.0","0.0","7.0","0.0"
"46fd6e0b3b5c1df3","12.0","0.0","7.0","0.0"
"46fd6e0b3b5c1df3","16.0","-2.0","0.0","1.0"
"46fd6e0b3b5c1df3","9.0","-10.0","0.0","0.0"
"46fd6e0b3b5c1df3","12.0","-2.0","0.0","1.0"
"46fd6e0b3b5c1df3","8.0","-2.0","0.0","1.0"
"46fd6e0b3b5c1df3","12.0","-10.0","0.0","1.0"
"46fd6e0b3b5c1df3","14.0","-3.0","0.0","1.0"
"46fd6e0b3b5c1df3","11.0","-5.0","0.0","1.0"
"46fd6e0b3b5c1df3","9.0","-6.0","0.0","1.0"
"46fd6e0b3b5c1df3","10.0","-2.0","0.0","1.0"
"46fd6e0b3b5c1df3","16.0","-8.0","0.0","1.0"
"46fd6e0b3b5c1df3","10.0","-10.0","0.0","1.0"
"46fd6e0b3b5c1df3","16.0","-10.0","0.0","1.0"
"46fd6e0b3b5c1df3","11.0","-2.0","0.0","1.0"
"46fd6e0b3b5c1df3","8.0","0.0","6.0","0.0"
"46fd6e0b3b5c1df3","10.0","-8.0","0.0","1.0"
"46fd6e0b3b5c1df3","11.0","-8.0","0.0","1.0"
"46fd6e0b3b5c1df3","10.0","-2.0","0.0","1.0"
"46fd6e0b3b5c1df3","10.0","-4.0","0.0","1.0"
"46fd6e0b3b5c1df3","16.0","-8.0","0.0","1.0"
"46fd6e0b3b5c1df3","12.0","0.0","4.0","1.0"
"46fd6e0b3b5c1df3","6.0","0.0","5.0","0.0"
"46fd6e0b3b5c1df3","16.0","-6.0","0.0","1.0"
"46fd6e0b3b5c1df3","14.0","0.0","5.0","1.0"
"46fd6e0b3b5c1df3","14.0","0.0","6.0","1.0"
"46fd6e0b3b5c1df3","14.0","0.0","3.0","1.0"
"46fd6e0b3b5c1df3","12.0","-3.0","0.0","1.0"
"46fd6e0b3b5c1df3","12.0","-2.0","0.0","1.0"
"46fd6e0b3b5c1df3","9.0","-2.0","0.0","1.0"
"46fd6e0b3b5c1df3","9.0","-5.0","0.0","1.0"
"46fd6e0b3b5c1df3","10.0","-10.0","0.0","1.0"
"46fd6e0b3b5c1df3","14.0","-5.0","0.0","1.0"
"46fd6e0b3b5c1df3","11.0","-6.0","0.0","1.0"
"46fd6e0b3b5c1df3","16.0","-5.0","0.0","1.0"
"46fd6e0b3b5c1df3","10.0","0.0","6.0","0.0"
"46fd6e0b3b5c1df3","8.0","-10.0","0.0","0.0"
"46fd6e0b3b5c1df3","16.0","-3.0","0.0","1.0"
"46fd6e0b3b5c1df3","10.0","0.0","3.0","1.0"
"46fd6e0b3b5c1df3","11.0","-10.0","0.0","1.0"
"46fd6e0b3b5c1df3","14.0","-2.0","0.0","1.0"
"46fd6e0b3b5c1df3","10.0","-3.0","0.0","1.0"
"46fd6e0b3b5c1df3","12.0","0.0","3.0","1.0"
"46fd6e0b3b5c1df3","12.0","0.0","5.0","1.0"
"46fd6e0b3b5c1df3","11.0","-3.0","0.0","1.0"
"46fd6e0b3b5c1df3","8.0","-8.0","0.0","0.0"
"46fd6e0b3b5c1df3","8.0","0.0","4.0","0.0"
"46fd6e0b3b5c1df3","8.0","0.0","5.0","1.0"
"46fd6e0b3b5c1df3","14.0","0.0","6.0","1.0"
"46fd6e0b3b5c1df3","8.0","-4.0","0.0","1.0"
"46fd6e0b3b5c1df3","12.0","0.0","6.0","1.0"
"46fd6e0b3b5c1df3","12.0","0.0","5.0","1.0"
"46fd6e0b3b5c1df3","10.0","0.0","6.0","0.0"
"46fd6e0b3b5c1df3","10.0","-3.0","0.0","1.0"
"46fd6e0b3b5c1df3","10.0","0.0","3.0","1.0"
"46fd6e0b3b5c1df3","10.0","-5.0","0.0","1.0"
"46fd6e0b3b5c1df3","14.0","-4.0","0.0","1.0"
"46fd6e0b3b5c1df3","12.0","-4.0","0.0","1.0"
"46fd6e0b3b5c1df3","11.0","-8.0","0.0","1.0"
"46fd6e0b3b5c1df3","9.0","-4.0","0.0","1.0"
"46fd6e0b3b5c1df3","9.0","-4.0","0.0","1.0"
"46fd6e0b3b5c1df3","12.0","0.0","4.0","1.0"
"46fd6e0b3b5c1df3","11.0","-5.0","0.0","1.0"
"46fd6e0b3b5c1df3","11.0","-4.0","0.0","1.0"
"46fd6e0b3b5c1df3","6.0","0.0","5.0","0.0"
"46fd6e0b3b5c1df3","12.0","-8.0","0.0","1.0"
"46fd6e0b3b5c1df3","6.0","0.0","3.0","0.0"
"46fd6e0b3b5c1df3","10.0","-6.0","0.0","1.0"
"46fd6e0b3b5c1df3","8.0","0.0","6.0","1.0"
"46fd6e0b3b5c1df3","12.0","-8.0","0.0","1.0"
"46fd6e0b3b5c1df3","10.0","-8.0","0.0","1.0"
"46fd6e0b3b5c1df3","8.0","-8.0","0.0","0.0"
"46fd6e0b3b5c1df3","6.0","0.0","6.0","0.0"
"46fd6e0b3b5c1df3","10.0","-4.0","0.0","1.0"
"46fd6e0b3b5c1df3","14.0","0.0","4.0","1.0"
"46fd6e0b3b5c1df3","8.0","-5.0","0.0","1.0"
"46fd6e0b3b5c1df3","12.0","0.0","7.0","0.0"
"46fd6e0b3b5c1df3","6.0","0.0","3.0","0.0"
"46fd6e0b3b5c1df3","16.0","-3.0","0.0","1.0"
"46fd6e0b3b5c1df3","6.0","0.0","6.0","0.0"
"46fd6e0b3b5c1df3","11.0","-10.0","0.0","1.0"
"46fd6e0b3b5c1df3","12.0","0.0","6.0","1.0"
"46fd6e0b3b5c1df3","12.0","-5.0","0.0","1.0"
"46fd6e0b3b5c1df3","10.0","0.0","5.0","0.0"
"46fd6e0b3b5c1df3","16.0","-4.0","0.0","1.0"
"46fd6e0b3b5c1df3","16.0","-4.0","0.0","1.0"
"46fd6e0b3b5c1df3","9.0","-5.0","0.0","1.0"
"46fd6e0b3b5c1df3","16.0","-5.0","0.0","1.0"
"46fd6e0b3b5c1df3","11.0","-6.0","0.0","1.0"
"46fd6e0b3b5c1df3","14.0","-2.0","0.0","1.0"
"46fd6e0b3b5c1df3","14.0","-10.0","0.0","1.0"
"46fd6e0b3b5c1df3","14.0","0.0","5.0","1.0"
"46fd6e0b3b5c1df3","8.0","-6.0","0.0","1.0"
"46fd6e0b3b5c1df3","10.0","0.0","4.0","1.0"
"46fd6e0b3b5c1df3","14.0","0.0","7.0","1.0"
"46fd6e0b3b5c1df3","10.0","0.0","7.0","0.0"
"46fd6e0b3b5c1df3","11.0","-3.0","0.0","1.0"
"46fd6e0b3b5c1df3","14.0","0.0","4.0","1.0"
"46fd6e0b3b5c1df3","8.0","-5.0","0.0","1.0"
"46fd6e0b3b5c1df3","14.0","-6.0","0.0","1.0"
"46fd6e0b3b5c1df3","16.0","-2.0","0.0","1.0"
"46fd6e0b3b5c1df3","10.0","-5.0","0.0","1.0"
"46fd6e0b3b5c1df3","12.0","-6.0","0.0","1.0"
"46fd6e0b3b5c1df3","9.0","-8.0","0.0","1.0"
"46fd6e0b3b5c1df3","8.0","0.0","3.0","1.0"
"46fd6e0b3b5c1df3","8.0","0.0","5.0","1.0"
"46fd6e0b3b5c1df3","12.0","-5.0","0.0","1.0"
"46fd6e0b3b5c1df3","12.0","-3.0","0.0","1.0"
"46fd6e0b3b5c1df3","10.0","0.0","4.0","1.0"
"46fd6e0b3b5c1df3","14.0","-4.0","0.0","1.0"
"46fd6e0b3b5c1df3","9.0","-2.0","0.0","1.0"
"46fd6e0b3b5c1df3","8.0","-4.0","0.0","1.0"
"46fd6e0b3b5c1df3","8.0","0.0","4.0","0.0"
"46fd6e0b3b5c1df3","14.0","-10.0","0.0","1.0"
"46fd6e0b3b5c1df3","6.0","0.0","4.0","0.0"
"46fd6e0b3b5c1df3","14.0","-5.0","0.0","1.0"
"46fd6e0b3b5c1df3","9.0","-8.0","0.0","1.0"
"46fd6e0b3b5c1df3","11.0","-2.0","0.0","1.0"
"46fd6e0b3b5c1df3","6.0","0.0","7.0","0.0"
"46fd6e0b3b5c1df3","14.0","0.0","3.0","1.0"
"46fd6e0b3b5c1df3","12.0","-10.0","0.0","1.0"
"46fd6e0b3b5c1df3","10.0","0.0","5.0","0.0"
"46fd6e0b3b5c1df3","12.0","-6.0","0.0","1.0"
"46fd6e0b3b5c1df3","16.0","-6.0","0.0","1.0"
"46fd6e0b3b5c1df3","8.0","-2.0","0.0","1.0"
"46fd6e0b3b5c1df3","8.0","-3.0","0.0","1.0"
"46fd6e0b3b5c1df3","8.0","0.0","7.0","0.0"
"46fd6e0b3b5c1df3","12.0","-4.0","0.0","1.0"
"46fd6e0b3b5c1df3","8.0","-10.0","0.0","0.0"
"46fd6e0b3b5c1df3","14.0","0.0","7.0","1.0"
"46fd6e0b3b5c1df3","6.0","0.0","4.0","1.0"
"46fd6e0b3b5c1df3","12.0","0.0","3.0","1.0"
"46fd6e0b3b5c1df3","16.0","-10.0","0.0","1.0"
"46fd6e0b3b5c1df3","9.0","-6.0","0.0","1.0"
"46fd6e0b3b5c1df3","8.0","-6.0","0.0","1.0"
"163b12703c8e5c3c","12.0","0.0","5.0","1.0"
"163b12703c8e5c3c","18.0","0.0","5.0","1.0"
"163b12703c8e5c3c","11.0","-6.0","0.0","0.0"
"163b12703c8e5c3c","11.0","-10.0","0.0","0.0"
"163b12703c8e5c3c","12.0","-10.0","0.0","0.0"
"163b12703c8e5c3c","10.0","-3.0","0.0","1.0"
